dataset,mean_agreement,high_agreement_frac,improvement,base_mse,mean_gate
Weather,0.1815476417541504,0.0,7.404986807812293,377.4493713378906,0.009672618471086025
Weather,0.5267857909202576,0.4895833333333333,31.014158102223032,36.593994140625,0.4107142984867096
Weather,0.6011905074119568,0.6145833333333334,4.686856492915667,85.7243423461914,0.542410671710968
Weather,1.0,1.0,45.71205161178989,67.72640228271484,1.0
Weather,0.5714285969734192,0.6770833333333334,-13.158189866727621,48.18357849121094,0.5424107313156128
Weather,0.5386905074119568,0.4166666666666667,3.4697379383817513,127.84009552001953,0.3742559850215912
Weather,0.3601190149784088,0.125,4.360664715996756,611.5523071289062,0.1346726268529892
Weather,0.7023809552192688,0.8541666666666666,23.700592275855982,1192.332275390625,0.7202381491661072
Weather,0.3571428954601288,0.0,1.4218472685076868,78.68476104736328,0.0535714216530323
Weather,0.6547619700431824,0.7708333333333334,20.806503948557488,103.0676498413086,0.6264881491661072
Weather,0.8214285373687744,0.75,-7.943270028815537,110.0043716430664,0.7529761791229248
Weather,0.4583333432674408,0.3229166666666667,12.98555998029108,34.00053787231445,0.2864583432674408
Weather,0.9791666865348816,1.0,71.5701931353355,59.67811965942383,0.984375
Weather,0.6041667461395264,0.7604166666666666,7.373461339269981,300.61920166015625,0.6041666865348816
Weather,0.6398810148239136,0.78125,-14.297648334451587,3.2852962017059326,0.6264880299568176
Weather,0.6458333134651184,0.78125,21.611733314269912,19.098718643188477,0.6279761791229248
Weather,0.6458333134651184,0.6770833333333334,-7.5396481348145565,56.32548904418945,0.6011905074119568
Weather,0.5922619700431824,0.5833333333333334,12.889009785316535,55.12028121948242,0.5096726417541504
Weather,0.660714328289032,0.7083333333333334,12.27762000855033,188.4038848876953,0.6071428656578064
Weather,0.7172619700431824,0.7083333333333334,-13.706326716217706,305.32525634765625,0.6465773582458496
Weather,0.3988095223903656,0.13541666666666666,4.0758894566519865,487.9684143066406,0.1510416716337204
Weather,0.7589285969734192,1.0,23.691217850706025,141.864501953125,0.8191964030265808
Weather,0.6160714626312256,0.5833333333333334,-11.867192014795847,128.28933715820312,0.5364583134651184
Weather,0.3660714328289032,0.09375,-1.634553919756103,203.88323974609375,0.1160714253783226
Weather,0.6815476417541504,0.6875,-57.38672254345566,15.015082359313965,0.6108631491661072
Weather,0.8988094925880432,0.9166666666666666,35.674914267607974,338.5678405761719,0.8824405074119568
Weather,0.4196428060531616,0.14583333333333334,12.695844288687427,71.61942291259766,0.162946417927742
Weather,0.5535714626312256,0.53125,-64.05399735243404,22.564010620117188,0.4546131193637848
Weather,0.37500008940696716,0.3645833333333333,-0.021438667207651807,37.27932357788086,0.2924107313156128
Weather,0.5714285969734192,0.4375,1.262765630393424,27.825719833374023,0.450892835855484
Weather,0.3809523582458496,0.3125,6.533389271465174,72.34581756591797,0.2752976417541504
Weather,0.8125,0.7291666666666666,-8.66070267905277,141.81231689453125,0.7313988208770752
Weather,0.3333333432674408,0.0,-0.09552529314744401,27.38334083557129,0.0476190447807312
Weather,0.7529762387275696,0.7916666666666666,29.309375118666686,90.22900390625,0.7135416865348816
Weather,0.9375,0.9375,30.59791068421277,342.9688415527344,0.9233630299568176
Weather,0.5714285969734192,0.5833333333333334,8.587029384989798,102.91309356689453,0.482142835855484
Weather,0.7946428656578064,0.6979166666666666,-77.41181233626718,12.653923034667969,0.6949405074119568
Weather,0.3124999701976776,0.28125,4.213724131254074,187.5745391845703,0.2232142835855484
Weather,0.675595223903656,0.6145833333333334,10.287553379311918,46.29435348510742,0.5922619104385376
Weather,0.9404761791229248,0.9375,36.67894681608445,233.41917419433594,0.9270833134651184
Weather,0.9434523582458496,0.9895833333333334,33.764978152164375,13.802815437316895,0.9523809552192688
Weather,0.4672619104385376,0.28125,3.4399392591566507,66.31710052490234,0.275297611951828
Weather,0.6279761791229248,0.5,-35.09807058732141,48.29753112792969,0.508184552192688
Weather,0.4940476417541504,0.5208333333333334,-0.960125898005936,30.875091552734375,0.4226190745830536
Weather,0.6488094925880432,0.6979166666666666,-4.453176612051273,25.126916885375977,0.6004464030265808
Weather,0.5773809552192688,0.4895833333333333,-20.344972176639562,43.31136703491211,0.4858630895614624
Weather,0.395833283662796,0.3020833333333333,-5.035094691429212,8.339231491088867,0.2797619104385376
Weather,0.9315476417541504,0.9375,23.013429089593625,61.50767135620117,0.9248511791229248
Weather,0.9970238208770752,1.0,8.74677603343313,71.62743377685547,0.9977678656578064
Weather,0.9940476417541504,1.0,26.496479858818827,102.36312103271484,0.995535671710968
Weather,0.4464285373687744,0.28125,0.08133664989626764,14.05483627319336,0.2566964328289032
Weather,0.4702380895614624,0.3333333333333333,-3.5049044723591996,12.287108421325684,0.3154762089252472
Weather,0.4523809850215912,0.4479166666666667,-20.34296042435147,11.7103853225708,0.377232164144516
Weather,0.875,0.8541666666666666,17.3064776128251,58.025447845458984,0.8377976417541504
Weather,0.4374999701976776,0.20833333333333334,11.764453303238518,5.609930515289307,0.2075892686843872
Weather,0.9047619700431824,0.9583333333333334,22.543535210661865,21.158733367919922,0.9077381491661072
Weather,0.5297619700431824,0.4479166666666667,6.156498575898947,8.129478454589844,0.408482164144516
ETTh1,0.589285671710968,0.4895833333333333,5.5980744857834095,1.2301465272903442,0.4650298058986664
ETTh1,0.7380952835083008,0.6979166666666666,0.6745820387822719,9.60360336303711,0.667410671710968
ETTh1,0.5625,0.4791666666666667,-8.702670212773237,6.029195308685303,0.453125
ETTh1,0.2738095223903656,0.08333333333333333,11.953285512776487,1.2078814506530762,0.0863095223903656
ETTh1,0.2827380895614624,0.09375,-1.029880844132339,7.298959255218506,0.0997023805975914
ETTh1,0.3035714328289032,0.125,15.338530326428698,0.7556047439575195,0.120535708963871
ETTh1,0.3630951941013336,0.2708333333333333,1.9441323948862035,2.0182693004608154,0.25
ETTh1,0.3869047164916992,0.19791666666666666,-0.49195393114089636,1.974556803703308,0.2061011791229248
ETTh1,0.5089285373687744,0.3125,4.269412127714913,7.1107940673828125,0.3117559850215912
ETTh1,0.3541666567325592,0.1875,-8.846842603273641,0.6339659690856934,0.1748511791229248
ETTh1,0.4226190745830536,0.3125,-8.616622616822614,1.7917009592056274,0.27976194024086
ETTh1,0.6279761791229248,0.6041666666666666,4.358805589074195,1.749132752418518,0.5498512387275696
ETTh1,0.636904776096344,0.5416666666666666,6.231302465826585,2.5949313640594482,0.511904776096344
ETTh1,0.4047618806362152,0.3125,2.3524681278565334,19.957380294799805,0.2663690745830536
ETTh1,0.2767857313156128,0.16666666666666666,8.264642066128689,1.8786277770996094,0.1406250149011612
ETTh1,0.3184523582458496,0.15625,4.6285421094731864,0.698743999004364,0.150297611951828
ETTh1,0.5863094925880432,0.5416666666666666,3.8545208723598554,6.652061462402344,0.4650298058986664
ETTh1,0.4047619104385376,0.23958333333333334,9.945494452250083,1.3293806314468384,0.225446417927742
ETTh1,0.4107142984867096,0.3125,3.670774361827932,16.49968910217285,0.267857164144516
ETTh1,0.4970238208770752,0.4375,28.168320563686137,2.4481875896453857,0.3846726417541504
ETTh1,0.3422619104385376,0.1875,-4.913211204394932,2.2820122241973877,0.1703869104385376
ETTh1,0.5327381491661072,0.4583333333333333,15.50089902103369,6.432297229766846,0.4114583432674408
ETTh1,0.3839285373687744,0.2604166666666667,-7.089320914327472,2.7059710025787354,0.2351190596818924
ETTh1,0.3779761791229248,0.1875,3.937998453193841,3.3389360904693604,0.1852678656578064
ETTh1,0.598214328289032,0.59375,22.379801188982913,7.075821399688721,0.4970238506793976
ETTh1,0.482142835855484,0.3854166666666667,0.49404572314510153,6.076792240142822,0.3623511791229248
ETTh1,0.7946428656578064,0.8541666666666666,8.193470407773436,1.9731820821762085,0.7805059552192688
ETTh1,0.3630952537059784,0.15625,1.7125495411066993,3.5386364459991455,0.1555059552192688
ETTh1,0.6726190447807312,0.625,4.65146133445015,6.136087894439697,0.5922619700431824
ETTh1,0.6577380895614624,0.71875,1.9334158032132898,3.914525270462036,0.6026785969734192
ETTh1,0.6398809552192688,0.59375,-7.704416465862009,19.825279235839844,0.5550594925880432
ETTh1,0.9910714626312256,1.0,23.142340858369387,42.928680419921875,0.9933035373687744
ETTh1,0.3988095223903656,0.2604166666666667,1.0286601226822212,8.433894157409668,0.2328869104385376
ETTh1,0.5416666865348816,0.4895833333333333,0.038820803109614846,8.544316291809082,0.4471726417541504
ETTh1,0.5059522986412048,0.3229166666666667,20.23508047978721,4.171617031097412,0.3072916567325592
ETTh1,0.910714328289032,0.9270833333333334,10.89841893299936,13.616752624511719,0.8980655074119568
ETTh1,0.7023809552192688,0.6666666666666666,-1.763158781369463,37.0661735534668,0.636904776096344
ETTh1,0.4345238208770752,0.28125,0.1269054704428812,8.611297607421875,0.2626488208770752
ETTh1,0.2083333283662796,0.0,4.2662272286532845,17.295997619628906,0.01636904664337635
ETTh1,0.598214328289032,0.5520833333333334,-10.386157418281565,0.8692705035209656,0.4851190745830536
ETTh1,0.6726190447807312,0.6041666666666666,9.444309904107564,10.17695140838623,0.5773809552192688
ETTh1,0.9940476417541504,1.0,25.934719435415104,20.311681747436523,0.995535671710968
ETTh1,0.6666667461395264,0.8541666666666666,-20.354522722343756,1.5277742147445679,0.6800594925880432
ETTh1,0.7767857909202576,0.84375,20.29516098020364,15.25466251373291,0.754464328289032
ETTh1,0.6309524178504944,0.7604166666666666,6.188386629552957,5.172181606292725,0.6153273582458496
ETTh1,0.3630951941013336,0.14583333333333334,-0.8850140874840536,1.8858009576797485,0.1488095372915268
ETTh1,0.3630951941013336,0.16666666666666666,-5.63785198669305,13.198803901672363,0.1622023731470108
ETTh1,0.5446428656578064,0.53125,-0.5327283120049944,13.940960884094238,0.4598214626312256
ETTh1,0.2291666716337204,0.0,14.153394286624716,3.2951037883758545,0.0215773805975914
ETTh1,0.8452380299568176,0.875,18.38174707976368,5.444248199462891,0.8229166865348816
ETTh1,0.6875,0.6145833333333334,22.65583328513938,7.224029541015625,0.5848214626312256
ETTh1,0.3839285671710968,0.17708333333333334,-12.040273395529503,1.3703570365905762,0.1741071492433548
ETTh1,0.3124999701976776,0.15625,9.403903856507226,5.05608606338501,0.1443452388048172
ETTh1,0.5595237612724304,0.4791666666666667,-9.902171220637207,2.5913825035095215,0.4360119104385376
ETTh1,0.7529762387275696,0.7708333333333334,-11.395338469712879,0.8573899865150452,0.7165178656578064
ETTh1,0.8214285969734192,0.8541666666666666,2.1359884127870483,6.272806644439697,0.7961309552192688
ETTh1,0.5744048357009888,0.5833333333333334,-2.2909043695854696,2.3327362537384033,0.4977678954601288
ECL,0.538690447807312,0.3854166666666667,25.484567449204604,251979.328125,0.3809523582458496
ECL,0.4047619104385376,0.23958333333333334,25.712948622467703,114362.0234375,0.2299107164144516
ECL,0.7916667461395264,0.7708333333333334,-47.95046942427499,13646.2373046875,0.7425594329833984
ECL,0.3125,0.15625,9.616285420978631,12211.6201171875,0.153273805975914
ECL,0.3869047462940216,0.3125,1.1709849672575352,41344.69140625,0.2648809552192688
ECL,0.5327380299568176,0.375,-3.439141337411401,62987.01171875,0.359375
ECL,0.4761904776096344,0.3541666666666667,-22.961330556428337,21847.904296875,0.3467262089252472
ECL,0.4523809254169464,0.3645833333333333,-28.10373485007579,31253.302734375,0.338541716337204
ECL,0.375,0.16666666666666666,-20.725057867586862,44290.01953125,0.175595223903656
ECL,0.4345237910747528,0.3229166666666667,15.804992258952266,58162.76953125,0.3132440447807312
ECL,0.56547611951828,0.375,-12.333853345795212,91737.8125,0.3854166567325592
ECL,0.4315475523471832,0.25,33.78557975309147,70637.8515625,0.2507440447807312
ECL,0.6458333730697632,0.7083333333333334,-21.015654424038303,65191.30078125,0.6034225821495056
ECL,0.4880952537059784,0.3958333333333333,-16.11726213719891,62803.72265625,0.3660714626312256
ECL,0.4732142388820648,0.15625,-6.65507120050552,67735.421875,0.1934523731470108
ECL,0.4107142686843872,0.25,-54.292248608594264,30570.453125,0.2440476268529892
ECL,0.5684523582458496,0.375,1.5985174674253362,30366.005859375,0.3787202537059784
ECL,0.5119047164916992,0.34375,-8.045473491269522,42416.88671875,0.3444940149784088
ECL,0.4970237910747528,0.34375,9.842420256265031,63106.84375,0.3318452537059784
ECL,0.5684523582458496,0.3645833333333333,0.8651444045274688,47851.234375,0.3794642984867096
ECL,0.5297618508338928,0.4791666666666667,7.574580490353452,72194.3125,0.4285714626312256
ECL,0.7172619700431824,0.8645833333333334,0.5136477388969822,58995.81640625,0.7276785969734192
ECL,0.6309524178504944,0.6770833333333334,6.791936436413065,42552.94921875,0.5930059552192688
ECL,0.419642835855484,0.34375,-5.95802314800924,42255.30859375,0.3139881193637848
ECL,0.3720238208770752,0.23958333333333334,10.814624614665565,27286.328125,0.2366071492433548
ECL,0.5297619104385376,0.4583333333333333,-13.000088029118942,16997.095703125,0.4434523582458496
ECL,0.6904762387275696,0.75,-4.425590939233684,114236.75,0.6473214626312256
ECL,0.4345237910747528,0.3125,5.51503762427451,94951.875,0.3035714328289032
ECL,0.5803571343421936,0.3854166666666667,23.61632763115333,67875.7734375,0.3883928954601288
ECL,0.6041666865348816,0.5625,13.875165601118521,43444.56640625,0.511160671710968
ECL,0.8184523582458496,0.7708333333333334,-2.842376272612596,24891.955078125,0.7566964030265808
ECL,0.598214328289032,0.6354166666666666,-2.240671443522793,136654.765625,0.5401785969734192
ECL,0.3869047462940216,0.17708333333333334,-0.3605347809426842,128232.7109375,0.194196417927742
ECL,0.839285671710968,0.84375,19.019682228076803,64380.39453125,0.8087797164916992
ECL,0.4166666567325592,0.20833333333333334,21.38721681130814,30234.294921875,0.2127976268529892
ECL,0.6636905074119568,0.7083333333333334,-17.616673946022054,63151.82421875,0.609375
ECL,0.6458333134651184,0.6354166666666666,-28.946645083737415,18146.35546875,0.5773809552192688
ECL,0.5565475821495056,0.5,-1.530149350541146,17011.833984375,0.4367559850215912
ECL,0.4464285671710968,0.3229166666666667,-8.788899072114944,10904.4921875,0.2983631193637848
ECL,0.5446428656578064,0.4270833333333333,-3.423658809232539,10553.5712890625,0.4122023582458496
ECL,0.7916666865348816,0.7708333333333334,-0.7866137323424051,19827.076171875,0.7470238208770752
ECL,0.5089285373687744,0.3958333333333333,-5.758479326372398,4572.87744140625,0.3683035671710968
ECL,0.5238094925880432,0.3541666666666667,-1.1373282086618797,12404.5078125,0.349702388048172
ECL,0.714285671710968,0.65625,10.18670710802146,15953.3984375,0.6346726417541504
ECL,0.5565476417541504,0.4166666666666667,-1.6534560296636776,6618.74072265625,0.408482164144516
ECL,0.550595223903656,0.46875,-0.1871196647552011,7066.09912109375,0.4360119104385376
ECL,0.45535707473754883,0.3020833333333333,4.258069909744242,13879.5625,0.287202388048172
ECL,0.4434523582458496,0.3020833333333333,1.8621157874967087,74177.7421875,0.2931547462940216
ECL,0.5416666865348816,0.3854166666666667,3.6411629828840852,12503.9033203125,0.377232164144516
