dataset,recurrence,ret_imp,rand_imp,ret_advantage
Weather,0.7126263976097107,-12.215515815610377,-38.680988941476926,26.46547312586655
Weather,0.9012786149978638,4.408204920955477,-0.05002962228539371,4.45823454324087
Weather,0.8703224062919617,30.07889231493961,20.794747094978096,9.284145219961513
Weather,0.8429152965545654,-31.422767930042667,-70.65113975460395,39.22837182456128
Weather,0.8195440173149109,24.138722563568226,-8.077270809858506,32.215993373426734
Weather,0.7336451411247253,5.848796477789805,4.662492247683217,1.1863042301065878
Weather,0.7266684770584106,5.850281666770469,1.199022212932573,4.651259453837896
Weather,0.7822933793067932,0.16455872409815853,-32.34437997703981,32.508938701137964
Weather,0.8055676221847534,-9.154720359846005,16.47353697980777,-25.62825733965377
Weather,0.7874742746353149,-5.030861998087765,-0.5981748737460197,-4.432687124341745
Weather,0.7272447347640991,0.40183256394990213,6.628310064803605,-6.2264775008537026
Weather,0.6154184341430664,-74.5294521719286,-399.0513602043495,324.5219080324209
Weather,0.7917910814285278,10.756558549851448,-1.2526333372489473,12.009191887100396
Weather,0.7651041150093079,8.60463008649944,48.68723750738247,-40.08260742088303
Weather,0.8434503078460693,8.699396984970512,7.76019662481434,0.939200360156172
Weather,0.8202894330024719,13.427563286593976,-9.00903361201596,22.436596898609935
Weather,0.7922148108482361,-49.39015321291115,1.4859794850431132,-50.87613269795426
Weather,0.8122196793556213,-16.932820389439097,-45.42255676577431,28.489736376335212
Weather,0.773723304271698,-0.3366769342528007,-190.09117663556057,189.75449970130776
Weather,0.7989197969436646,12.203910872686121,-0.07444665115352465,12.278357523839645
Weather,0.8372486233711243,9.725783926795312,0.37749512001738883,9.348288806777923
Weather,0.7604303359985352,8.850245594615696,-21.767103169504757,30.617348764120454
Weather,0.7881475687026978,8.058232379555939,-12.861691051384568,20.919923430940507
Weather,0.8286071419715881,-0.7230060119739671,-2.7536231026262903,2.0306170906523233
Weather,0.7730161547660828,-23.393410146402406,-79.17461180608343,55.78120165968103
Weather,0.8340087532997131,41.90188762208565,55.796320993236414,-13.894433371150761
Weather,0.8537880182266235,-11.467783177897926,-0.7244648727874246,-10.743318305110503
